%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1536591220385178670,-0.00187577251128,0.00957065500941,0.0,0.0,0.0,-0.00953587991286
1536591220419221485,-0.00187374928245,0.0095642819173,0.0,0.0,0.0,-0.0105974680298
1536591220419251227,-0.00186774802744,0.00954759412657,0.0,0.0,0.0,-0.0147654517059
1536591220419280186,-0.0018711494042,0.00955509186774,0.0,0.0,0.0,-0.0262027699153
1536591220447648074,-0.0018648483538,0.0095188453605,0.0,0.0,0.0,-0.010235839302
1536591220452920224,-0.00186903772547,0.00953826094585,0.0,0.0,0.0,-0.00986994088301
1536591220491225962,-0.0018685534092,0.00953498296312,0.0,0.0,0.0,-0.0176279875131
1536591220491291563,-0.0018662980493,0.00952046940055,0.0,0.0,0.0,-0.0175856752233
1536591220530318894,-0.00185863492596,0.00947790485774,0.0,0.0,0.0,-0.0156549540445
1536591220531327956,-0.00186233930741,0.00950407025745,0.0,0.0,0.0,-0.00471364015112
1536591220570807800,-0.00186168069779,0.00950247199539,0.0,0.0,0.0,-0.0168374819211
1536591220571125736,-0.00186004148676,0.00949851670571,0.0,0.0,0.0,-0.0170338972167
1536591220571390239,-0.00185979079529,0.00949802102401,0.0,0.0,0.0,-0.0162057181124
1536591220571609509,-0.00185890939577,0.00949603319677,0.0,0.0,0.0,-0.0145323744056
1536591220571866374,-0.00185764015528,0.0094931652592,0.0,0.0,0.0,-0.0128389581012
1536591220612148951,-0.00184224488987,0.00945817916071,0.0,0.0,0.0,-0.0108600222445
1536591220613923341,-0.00184952569701,0.00947565245497,0.0,0.0,0.0,-0.00273979107345
1536591220615743547,-0.00184847129616,0.00947370213681,0.0,0.0,0.0,-0.0154755676625
1536591220616405708,-0.0018475959123,0.00947171963215,0.0,0.0,0.0,-0.0169034926532
1536591220617098770,-0.00184508831794,0.00946255682197,0.0,0.0,0.0,-0.0168908453062
1536591220617517323,-0.00184658083601,0.0094668554374,0.0,0.0,0.0,-0.0123751729825
1536591220654404666,-0.00184576001996,0.00946356075389,0.0,0.0,0.0,-0.00940807853809
1536591220655243205,-0.00184423385201,0.00945699909636,0.0,0.0,0.0,-0.00996263228084
1536591220655557354,-0.00184202629883,0.00944658629,0.0,0.0,0.0,-0.00863673269463
1536591220656248908,-0.00184255020029,0.0094478487501,0.0,0.0,0.0,-0.00936206282122
1536591220656848982,-0.00184257107864,0.0094476823907,0.0,0.0,0.0,-0.0120084149232
1536591220694356369,-0.00184148040298,0.00944111688595,0.0,0.0,0.0,-0.0139980974078
1536591220694367345,-0.00184107556664,0.00943892584346,0.0,0.0,0.0,-0.0154685429919
1536591220694370401,-0.00184109426261,0.00943799532612,0.0,0.0,0.0,-0.0204664073969
1536591220694808078,-0.00183969366539,0.00942429630322,0.0,0.0,0.0,-0.0165519390979
1536591220694884582,-0.00184024401321,0.00942745399777,0.0,0.0,0.0,-0.0144855178277
1536591220694982824,-0.00184022187309,0.00942497280599,0.0,0.0,0.0,-0.0139953337881
1536591220734012707,-0.00184033027811,0.00942249789513,0.0,0.0,0.0,-0.0124764315099
1536591220734027066,-0.00184044619632,0.00942178570907,0.0,0.0,0.0,-0.0107075310079
1536591220734345631,-0.00184062202073,0.0094188022638,0.0,0.0,0.0,-0.0093343652696
1536591220734698955,-0.00184067641673,0.00940884059889,0.0,0.0,0.0,-0.00906450871265
1536591220734721413,-0.00183994666807,0.00941039765943,0.0,0.0,0.0,-0.0107646441337
1536591220734741799,-0.00183959280119,0.0094086225567,0.0,0.0,0.0,-0.0162994129519
1536591220734878561,-0.0018377003764,0.00939740563766,0.0,0.0,0.0,-0.0151556603209
1536591220774377423,-0.00183785659444,0.0093994394732,0.0,0.0,0.0,-0.017249086645
1536591220774392437,-0.00183728019374,0.00939713219494,0.0,0.0,0.0,-0.0145998577894
1536591220774397442,-0.00183605691048,0.0093921976032,0.0,0.0,0.0,-0.0147438234023
1536591220810092133,-0.00181747711987,0.00931029889678,0.0,0.0,0.0,-0.0130996898629
1536591220820971858,-0.0018245646441,0.00934806663995,0.0,0.0,0.0,0.00393125545394
1536591220860259872,-0.00182416772455,0.00934985350168,0.0,0.0,0.0,-0.0229683203239
1536591220860281583,-0.00182287634453,0.00934762199464,0.0,0.0,0.0,-0.0135515870313
1536591220860286266,-0.0018196955657,0.00934210879499,0.0,0.0,0.0,-0.0106242419609
1536591220860736683,-0.00181694753055,0.00933664222131,0.0,0.0,0.0,-0.00853909858517
1536591220900847323,-0.00180423500651,0.00931099308257,0.0,0.0,0.0,-0.00681466244627
1536591220900869655,-0.00180949361393,0.00932099249734,0.0,0.0,0.0,-0.0108701722668
1536591220900877183,-0.00180944697155,0.00932094436108,0.0,0.0,0.0,-0.0132510633301
1536591220900882471,-0.00180277746597,0.00930699268564,0.0,0.0,0.0,-0.012781782006
1536591220938128925,-0.00180534635986,0.00931142154039,0.0,0.0,0.0,-0.00818539750782
1536591220938319829,-0.00180496154922,0.00930948453252,0.0,0.0,0.0,-0.0077204550076
1536591220938461382,-0.00180011643228,0.00929000610701,0.0,0.0,0.0,-0.00610745862577
1536591220964015695,-0.00179390917692,0.00925461495871,0.0,0.0,0.0,-0.00611080331902
1536591220970341234,-0.00179847534947,0.00927682857697,0.0,0.0,0.0,-0.0094678085043
1536591221006425955,-0.00179832842979,0.00927587435996,0.0,0.0,0.0,-0.0125724552886
1536591221006454609,-0.00179898602039,0.00927128260206,0.0,0.0,0.0,-0.0116607280714
1536591221006475153,-0.00179923044625,0.00927095862786,0.0,0.0,0.0,-0.00966949592961
1536591221006698978,-0.00180049206579,0.00925652238047,0.0,0.0,0.0,-0.00792145841997
1536591221046492898,-0.00180178065346,0.00924313984462,0.0,0.0,0.0,-0.00841166153211
1536591221046581314,-0.00180098019884,0.00925070035254,0.0,0.0,0.0,-0.00463410187747
1536591221046612023,-0.00180051775977,0.00924960088557,0.0,0.0,0.0,-0.0114849461021
1536591221069284272,-0.00179751243874,0.00921265104364,0.0,0.0,0.0,-0.0134239885924
1536591221073298637,-0.00179865411614,0.00923071112409,0.0,0.0,0.0,-0.0112649178537
1536591221109975991,-0.00179780466046,0.00922465805626,0.0,0.0,0.0,-0.00734624973068
1536591221110648017,-0.00179587117591,0.00921154173233,0.0,0.0,0.0,-0.00824590996335
1536591221150207476,-0.00179140380686,0.00919012587147,0.0,0.0,0.0,-0.00770908565123
1536591221150244752,-0.00179358900391,0.00920543308874,0.0,0.0,0.0,-0.0180231655861
1536591221150280170,-0.00179234649662,0.0092017183812,0.0,0.0,0.0,-0.0156328352184
1536591221150285160,-0.00178599832231,0.00918277021291,0.0,0.0,0.0,-0.0117556646813
1536591221191021697,-0.00177960593911,0.00916420068859,0.0,0.0,0.0,-0.0112964944064
1536591221191079873,-0.00178416977884,0.00917618659011,0.0,0.0,0.0,0.00443493479851
1536591221191203324,-0.00178336990143,0.0091740176947,0.0,0.0,0.0,-0.017184151428
1536591221191218170,-0.00177829596935,0.00915660765801,0.0,0.0,0.0,-0.013249555806
1536591221229927614,-0.00177803223197,0.00915532888864,0.0,0.0,0.0,-0.0152204656942
1536591221230054386,-0.0017716278594,0.0091318894324,0.0,0.0,0.0,-0.0131537330059
1536591221230912423,-0.00177614977831,0.00913813098491,0.0,0.0,0.0,0.0112660838267
1536591221246390780,-0.00177620946269,0.00912760996152,0.0,0.0,0.0,-0.00727428333437
1536591221286542790,-0.00177677110424,0.00911020637654,0.0,0.0,0.0,-0.00978407830483
1536591221286929200,-0.00177641891252,0.00912170935332,0.0,0.0,0.0,-0.0208119820591
1536591221287203833,-0.00177648946425,0.00911955265093,0.0,0.0,0.0,-0.00406988428148
1536591221326881313,-0.00177675636467,0.00911261644191,0.0,0.0,0.0,-0.00470917040478
1536591221327080067,-0.00177671111568,0.00910819170305,0.0,0.0,0.0,-0.00584909782726
1536591221327084979,-0.00177626084641,0.0091090359954,0.0,0.0,0.0,-0.0155684574574
1536591221327283573,-0.00177489901519,0.00909592700066,0.0,0.0,0.0,-0.0150577902143
1536591221327397571,-0.00177484919333,0.00909804366388,0.0,0.0,0.0,-0.0146548452024
1536591221327401318,-0.00177460442929,0.0090974897422,0.0,0.0,0.0,-0.0152721499783
1536591221367189908,-0.00177412439693,0.00909558447349,0.0,0.0,0.0,-0.011911169792
1536591221367221059,-0.00177284264665,0.00908962733446,0.0,0.0,0.0,-0.0108800284203
1536591221367250927,-0.00177118681726,0.00908232676983,0.0,0.0,0.0,-0.00917642213072
1536591221367254496,-0.00177144391046,0.00908358589624,0.0,0.0,0.0,-0.00668314556199
1536591221367317133,-0.0017710009285,0.00908165567531,0.0,0.0,0.0,-0.00635174245951
1536591221367327883,-0.0017692489689,0.0090755971984,0.0,0.0,0.0,-0.00431960790248
1536591221407733583,-0.00176888208431,0.00907500024936,0.0,0.0,0.0,-0.0052953569122
1536591221407777283,-0.0017641700621,0.0090612318142,0.0,0.0,0.0,-0.00669091433817
1536591221407805857,-0.00176490604119,0.00906480277379,0.0,0.0,0.0,-0.0111543952673
1536591221407809800,-0.00175938562811,0.00905234698451,0.0,0.0,0.0,-0.0114718732185
1536591221407812821,-0.00176114217573,0.00905647245736,0.0,0.0,0.0,-0.0227740810449
1536591221407815702,-0.00175862615428,0.00905001336393,0.0,0.0,0.0,-0.0111053200621
1536591221457278640,-0.00173693393514,0.0089922427496,0.0,0.0,0.0,-0.0104397984299
1536591221496714533,-0.00174719617904,0.00901721185142,0.0,0.0,0.0,-0.00436069933224
1536591221496743648,-0.0017477094735,0.00901856601912,0.0,0.0,0.0,-0.0128401944283
1536591221497099482,-0.00174730025717,0.00901688051537,0.0,0.0,0.0,-0.0124733687558
1536591221497631106,-0.00174728032007,0.00901444461192,0.0,0.0,0.0,-0.0101977115507
1536591221534780250,-0.00174435746576,0.00899123948766,0.0,0.0,0.0,-0.00757837541814
1536591221534785811,-0.00174582259805,0.00900144059552,0.0,0.0,0.0,-0.00663475668118
1536591221534800002,-0.00174566456015,0.00899865414428,0.0,0.0,0.0,-0.00645987073444
1536591221534830273,-0.00174598823528,0.00899682895993,0.0,0.0,0.0,-0.00498734638111
1536591221534834403,-0.00174621809971,0.00899447282387,0.0,0.0,0.0,-0.00859862962252
1536591221534837531,-0.00174670766787,0.00898978600629,0.0,0.0,0.0,-0.0127149964615
1536591221575237115,-0.00174695000057,0.0089859101297,0.0,0.0,0.0,-0.0221198567202
1536591221575259688,-0.00174970758263,0.00895182734987,0.0,0.0,0.0,-0.0140269013701
1536591221575268621,-0.00174841714757,0.00896947269877,0.0,0.0,0.0,0.00102270191283
1536591221576298159,-0.00174868491489,0.00896680581711,0.0,0.0,0.0,-0.00386649272865
1536591221610694253,-0.00174993193839,0.00892500614293,0.0,0.0,0.0,-0.0102226181544
1536591221651138160,-0.0017489015806,0.00894513159242,0.0,0.0,0.0,-0.0253821088214
1536591221651332719,-0.00174889517011,0.00894361866402,0.0,0.0,0.0,-0.0125091339259
1536591221651702218,-0.00174879631453,0.00894122110407,0.0,0.0,0.0,-0.0121306936915
1536591221651936378,-0.00174851543413,0.00893645389128,0.0,0.0,0.0,-0.00550171650971
1536591221652215215,-0.00174826496318,0.00893495543358,0.0,0.0,0.0,-0.00631690730605
1536591221691418796,-0.0017429263824,0.00888133250215,0.0,0.0,0.0,-0.00566907295144
1536591221691447799,-0.00174567955785,0.00890867634231,0.0,0.0,0.0,-0.0222585054648
1536591221695914507,-0.00174484813909,0.00889790807467,0.0,0.0,0.0,-0.013570106887
1536591221719977015,-0.0017435372732,0.00887815615317,0.0,0.0,0.0,-0.0104699738188
1536591221759540277,-0.00174518656376,0.00888894176264,0.0,0.0,0.0,0.00538880174697
1536591221759573808,-0.00174552710691,0.00888634196482,0.0,0.0,0.0,-0.0225930031389
1536591221759580154,-0.00174596297327,0.00888391107434,0.0,0.0,0.0,-0.0114016999793
1536591221759651275,-0.00174952486838,0.00886301970237,0.0,0.0,0.0,-0.0104936447676
1536591221760209986,-0.0017484942891,0.00887174829853,0.0,0.0,0.0,-0.00998009844779
1536591221760283183,-0.00174983914134,0.00886796938402,0.0,0.0,0.0,-0.00645222900139
1536591221797973808,-0.0017565916821,0.00884996479834,0.0,0.0,0.0,-0.00696739247587
1536591221798439483,-0.00175365472235,0.00885696665171,0.0,0.0,0.0,-0.0046567445292
1536591221798692179,-0.00175443348071,0.00885376265323,0.0,0.0,0.0,-0.00939356150846
1536591221799220685,-0.00175986638082,0.00883157114294,0.0,0.0,0.0,-0.00834799343875
1536591221804374694,-0.00175757141293,0.00884006793908,0.0,0.0,0.0,-0.009932906661
1536591221842379225,-0.00176212113908,0.00881654704629,0.0,0.0,0.0,-0.00972023220644
1536591221842389540,-0.00176010858923,0.00882605425972,0.0,0.0,0.0,-0.00993166233051
1536591221842392222,-0.00176367082846,0.00880971158683,0.0,0.0,0.0,-0.0107030903268
1536591221883179151,-0.00176276982109,0.00881494165584,0.0,0.0,0.0,-0.00947993989277
1536591221883186739,-0.00176588876329,0.00880370374677,0.0,0.0,0.0,-0.00978497650113
1536591221883282705,-0.00176531618334,0.00880600667191,0.0,0.0,0.0,-0.00985248133576
1536591221883332129,-0.00176627763528,0.0088025657027,0.0,0.0,0.0,-0.00842756284121
1536591221883379908,-0.00176697295931,0.00880011978896,0.0,0.0,0.0,-0.00792560428972
1536591221883452138,-0.00176959227328,0.00878221569845,0.0,0.0,0.0,0.00325745725942
1536591221922093993,-0.00177129364098,0.00876783438381,0.0,0.0,0.0,-0.00519654791823
1536591221922315368,-0.00176994471249,0.00877606891892,0.0,0.0,0.0,-0.00560505603514
1536591221922390695,-0.0017706178241,0.0087658286929,0.0,0.0,0.0,-0.0114996172387
1536591221925585984,-0.00177190037932,0.00874861531397,0.0,0.0,0.0,-0.00823189940338
1536591221933804789,-0.00177189905707,0.00875043066707,0.0,0.0,0.0,-0.0097233502787
1536591221970226833,-0.00177316779663,0.0087371865178,0.0,0.0,0.0,-0.00684969844017
1536591221970235693,-0.00177249809067,0.00874228560548,0.0,0.0,0.0,-0.00520338875297
1536591221970238505,-0.00177219204344,0.00873891001038,0.0,0.0,0.0,0.00370849094418
1536591221970241499,-0.00177209183613,0.00873603885987,0.0,0.0,0.0,-0.00337579967281
1536591222010038694,-0.0187715691476,0.0257186392555,0.0,0.0,0.0,-0.0038646336879
1536591222010042012,-0.00877038579967,0.0156929564246,0.0,0.0,0.0,-0.00575656087788
1536591222039966048,-0.0087668766529,0.0156419877966,0.0,0.0,0.0,-0.0085129025042
1536591222044601623,-0.00876898779869,0.0156779096418,0.0,0.0,0.0,-0.00845725917165
1536591222082035213,-0.0087688348797,0.0156663011757,0.0,0.0,0.0,-0.0110172268162
1536591222082317414,-0.0087690564086,0.0156685054807,0.0,0.0,0.0,-0.00544902141802
1536591222082585647,-0.00876917994699,0.015665020904,0.0,0.0,0.0,-0.00405108379164
1536591222082612279,-0.00876946972534,0.0156614271969,0.0,0.0,0.0,0.00255658796085
1536591222083036286,-0.00877035306109,0.0156421854684,0.0,0.0,0.0,-0.00152548843989
1536591222170246922,-0.00878759196977,0.0155081990883,0.0,0.0,0.0,-0.00726556526629
1536591222174336894,-0.00877870624009,0.0155883210387,0.0,0.0,0.0,0.000516368885421
1536591222210239873,-0.00877917205807,0.0155854904064,0.0,0.0,0.0,-0.000822807734736
1536591222210249015,-0.00878011482229,0.0155798654563,0.0,0.0,0.0,-0.000535371844218
1536591222210515644,-0.00878033791665,0.0155777879275,0.0,0.0,0.0,0.000152996818062
1536591222210741292,-0.00878059114406,0.015574886345,0.0,0.0,0.0,0.00150952223093
1536591222210868932,-0.00878169452987,0.0155660815301,0.0,0.0,0.0,-0.00413340935702
1536591222250833007,-0.00878570885521,0.0155383962997,0.0,0.0,0.0,-0.00431657303037
1536591222250861474,-0.00878347931957,0.0155520697839,0.0,0.0,0.0,-0.00414272858859
1536591222250903329,-0.00878429120804,0.0155416263569,0.0,0.0,0.0,-0.00224707571495
1536591222253144943,-0.00878659553081,0.0155099809226,0.0,0.0,0.0,0.00651773147942
1536591222265329537,-0.00878662710421,0.0155102754378,0.0,0.0,0.0,-0.00282724865218
1536591222305122713,-0.00878619097946,0.015515970767,0.0,0.0,0.0,-0.00309862518368
1536591222305151137,-0.00878644322002,0.0155129841257,0.0,0.0,0.0,-0.00201471089359
1536591222305355889,-0.00878669776763,0.0155098465869,0.0,0.0,0.0,-0.00363402230362
1536591222305377235,-0.00878720542923,0.0155036718853,0.0,0.0,0.0,-0.00153063805967
1536591222305402491,-0.00878744558489,0.0155018690917,0.0,0.0,0.0,-0.00113387078704
1536591222305422425,-0.00878777172218,0.0154992026046,0.0,0.0,0.0,-0.00098329789618
1536591222305440454,-0.00878820224626,0.0154957481035,0.0,0.0,0.0,0.00317505409969
1536591222305462620,-0.00878861849034,0.0154921280503,0.0,0.0,0.0,0.000798050460497
1536591222344001164,-0.00879025743125,0.0154830967289,0.0,0.0,0.0,-0.00515771663653
1536591222344034222,-0.00879043468124,0.0154822615297,0.0,0.0,0.0,-0.00177085226948
1536591222344062590,-0.00879093257723,0.0154794789189,0.0,0.0,0.0,0.000672188465497
1536591222344087736,-0.00879348658074,0.0154622804626,0.0,0.0,0.0,0.00133156662381
1536591222344125090,-0.00879258406385,0.0154668918191,0.0,0.0,0.0,0.00520530674418
1536591222344690949,-0.00879409764949,0.0154538930981,0.0,0.0,0.0,0.00103883704697
1536591222348422509,-0.00879381989304,0.0154556035917,0.0,0.0,0.0,0.000428164993873
1536591222386867489,-0.00879463481025,0.0154483091016,0.0,0.0,0.0,-0.00157774554568
1536591222388359079,-0.00879493158881,0.0154460127802,0.0,0.0,0.0,-0.00148389864445
1536591222388384970,-0.00879540923273,0.0154421139544,0.0,0.0,0.0,-0.00185208499982
1536591222388413132,-0.00879651835396,0.0154331474122,0.0,0.0,0.0,-0.002963285192
1536591222388419273,-0.00879734318936,0.0154266249962,0.0,0.0,0.0,-0.00138778067769
1536591222388483356,-0.00879773245932,0.0154236344588,0.0,0.0,0.0,-0.00283726348319
1536591222427499206,-0.00879778736627,0.0154230103464,0.0,0.0,0.0,0.000511881738076
1536591222427508630,-0.00879940590299,0.0154091515539,0.0,0.0,0.0,0.0014310699417
1536591222427511607,-0.0087990177976,0.0154113836706,0.0,0.0,0.0,0.00361454515371
1536591222427515969,-0.00879928986883,0.0154076796061,0.0,0.0,0.0,0.00514584336577
1536591222427724065,-0.00880003609102,0.0153978003476,0.0,0.0,0.0,0.00400074745342
1536591222427914433,-0.00879992864858,0.0153983313221,0.0,0.0,0.0,0.00386973224194
1536591222428014445,-0.00880016671053,0.0153941674884,0.0,0.0,0.0,0.00218279022603
1536591222466188943,-0.00880076366151,0.0153843656639,0.0,0.0,0.0,3.18085772859e-05
1536591222486558714,-0.00880662591544,0.0152875552121,0.0,0.0,0.0,-0.00164436748407
1536591222524086511,-0.00880234566744,0.0153334692582,0.0,0.0,0.0,0.0141786064403
1536591222524099378,-0.00880206918994,0.0153304972692,0.0,0.0,0.0,0.00430406273632
1536591222524130491,-0.00880163823107,0.0153286571829,0.0,0.0,0.0,-0.0017296564327
1536591222524158064,-0.00879839561831,0.0152987179799,0.0,0.0,0.0,-0.0015222753513
1536591222563501639,-0.00879821840068,0.015300569859,0.0,0.0,0.0,-0.0034674912765
1536591222563757225,-0.00879788337081,0.0152995760853,0.0,0.0,0.0,-0.00193499832965
1536591222563954841,-0.00879722812938,0.0152960477335,0.0,0.0,0.0,-0.0031634027629
1536591222564124175,-0.00879542839568,0.0152831137499,0.0,0.0,0.0,1.76936152981e-06
1536591222564471460,-0.00879549084647,0.015281433302,0.0,0.0,0.0,0.00766746340817
1536591222564479339,-0.00879540903122,0.0152799852832,0.0,0.0,0.0,0.00853972044272
1536591222602474976,-0.0087930646878,0.015256550843,0.0,0.0,0.0,0.0182280101343
1536591222602486481,-0.00879375312825,0.0152641144705,0.0,0.0,0.0,0.00410494754315
1536591222602539555,-0.00879349179596,0.0152603780154,0.0,0.0,0.0,0.00217946803137
1536591222602615708,-0.0087933111198,0.0152570031205,0.0,0.0,0.0,0.000352627242452
