%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
687218000000,-0.150170496381,0.476883498747,0.0,0.0,0.0,0.00927526685927
687313000000,-0.211970145836,0.452813160745,0.0,0.0,0.0,0.00759616427951
687413000000,-0.289064688307,0.407940785101,0.0,0.0,0.0,0.00639610290527
687513000000,-0.329255888849,0.376253047014,0.0,0.0,0.0,0.00502539740668
687613000000,-0.374597697476,0.33114115027,0.0,0.0,0.0,0.0051756117079
687713000000,-0.396476560734,0.30460680582,0.0,0.0,0.0,0.00562070210775
687813000000,-0.419288520082,0.272354997841,0.0,0.0,0.0,0.00918078952365
687913000000,-0.429388964139,0.256136139147,0.0,0.0,0.0,0.0120300292969
688015000000,-0.438761726526,0.239727280419,0.0,0.0,0.0,0.0142302195231
688113000000,-0.442124740015,0.233466987577,0.0,0.0,0.0,0.0147176954481
688213000000,-0.443916075277,0.23004252584,0.0,0.0,0.0,0.0109365251329
688313000000,-0.443350044117,0.231131129921,0.0,0.0,0.0,0.00897683037652
688413000000,-0.440513773764,0.236491068452,0.0,0.0,0.0,0.00663045247396
688513000000,-0.43562698936,0.24537492755,0.0,0.0,0.0,0.00333548651801
688614000000,-0.432193142626,0.25137286507,0.0,0.0,0.0,0.00247823927138
688713000000,-0.426485009834,0.260938326122,0.0,0.0,0.0,-0.00160327487522
688813000000,-0.4235039028,0.265748104355,0.0,0.0,0.0,-0.00435960557726
688913000000,-0.420979705547,0.269726957156,0.0,0.0,0.0,-0.00508634779188
689013000000,-0.421305286432,0.269216728655,0.0,0.0,0.0,-0.00748354593913
689113000000,-0.426076871377,0.261597298638,0.0,0.0,0.0,-0.0104363759359
689213000000,-0.432644768709,0.250584148244,0.0,0.0,0.0,-0.0115883721246
689313000000,-0.447640503735,0.222689873004,0.0,0.0,0.0,-0.00917888217502
689413000000,-0.460401641711,0.194942045674,0.0,0.0,0.0,-0.00861922370063
689513000000,-0.482714832851,0.13022062058,0.0,0.0,0.0,-0.00700497097439
689613000000,-0.492852720966,0.0840645718014,0.0,0.0,0.0,-0.00629454718696
689713000000,-0.499807695697,-0.0127652134313,0.0,0.0,0.0,-0.00631489223904
689813000000,-0.492657089816,-0.0852074145798,0.0,0.0,0.0,-0.00787963867187
689913000000,-0.462107030615,-0.190867035409,0.0,0.0,0.0,-0.0102688683404
690015000000,-0.423299130674,-0.266069402712,0.0,0.0,0.0,-0.0119219462077
690114000000,-0.384367822079,-0.319747087787,0.0,0.0,0.0,-0.0117774963379
690213000000,-0.350378223929,-0.356669733266,0.0,0.0,0.0,-0.0138451470269
690314000000,-0.304579749633,-0.396498452262,0.0,0.0,0.0,-0.0158239152696
690413000000,-0.279126005344,-0.414812392936,0.0,0.0,0.0,-0.0155021243625
690513000000,-0.250327025186,-0.43280226529,0.0,0.0,0.0,-0.0165121714274
690614000000,-0.237509574138,-0.439966914104,0.0,0.0,0.0,-0.0154097663032
690714000000,-0.226251728796,-0.445860910653,0.0,0.0,0.0,-0.0175446404351
690814000000,-0.223170275692,-0.447411166815,0.0,0.0,0.0,-0.0186817169189
690913000000,-0.223274147323,-0.44735905125,0.0,0.0,0.0,-0.0157958136664
691015000000,-0.22701309844,-0.44547294636,0.0,0.0,0.0,-0.016125954522
691113000000,-0.231630326668,-0.443089306453,0.0,0.0,0.0,-0.0139632331
691212000000,-0.236371937911,-0.440577696489,0.0,0.0,0.0,-0.016506406996
691313000000,-0.243894104318,-0.436457913314,0.0,0.0,0.0,-0.0182214948866
691413000000,-0.249174815552,-0.433464328169,0.0,0.0,0.0,-0.021376546224
691513000000,-0.256375141808,-0.429244066605,0.0,0.0,0.0,-0.023440000746
691614000000,-0.25994545009,-0.427090757235,0.0,0.0,0.0,-0.0231841193305
691714000000,-0.262252615881,-0.42567686392,0.0,0.0,0.0,-0.0203881581624
691813000000,-0.261112655191,-0.426376441588,0.0,0.0,0.0,-0.0231616973877
691916000000,-0.253401391884,-0.431002885261,0.0,0.0,0.0,-0.0255562252469
692014000000,-0.24319774406,-0.436840902135,0.0,0.0,0.0,-0.0270674811469
692114000000,-0.218416004362,-0.449742800738,0.0,0.0,0.0,-0.0247623019748
692214000000,-0.193824340325,-0.460874861381,0.0,0.0,0.0,-0.0230053795709
692314000000,-0.142556594922,-0.479218500129,0.0,0.0,0.0,-0.0237820943197
692413000000,-0.0919125722002,-0.491451360286,0.0,0.0,0.0,-0.0221984863281
692514000000,-0.0382586182228,-0.498506261312,0.0,0.0,0.0,-0.0216769748264
692614000000,0.0613929583156,-0.496189075572,0.0,0.0,0.0,-0.0231319851345
692714000000,0.125014099091,-0.484091846211,0.0,0.0,0.0,-0.0252399868435
692814000000,0.215205847593,-0.451288661883,0.0,0.0,0.0,-0.025795533922
692914000000,0.267127128824,-0.422633758743,0.0,0.0,0.0,-0.02664926317
693014000000,0.329247819976,-0.376262875027,0.0,0.0,0.0,-0.0271463182237
693114000000,0.360557197682,-0.346377486715,0.0,0.0,0.0,-0.0262303670247
693213000000,0.394529025913,-0.307126785122,0.0,0.0,0.0,-0.0246082305908
693314000000,0.410246215422,-0.285794688646,0.0,0.0,0.0,-0.0223459031847
693413000000,0.426088638905,-0.261590403928,0.0,0.0,0.0,-0.0160384284125
693513000000,0.432635993126,-0.250613861289,0.0,0.0,0.0,-0.0136469099257
693613000000,0.437944210501,-0.241217818708,0.0,0.0,0.0,-0.0125626034207
693713000000,0.439111336066,-0.239086159021,0.0,0.0,0.0,-0.0103797912598
693814000000,0.438250508662,-0.240659558309,0.0,0.0,0.0,-0.0063909318712
693913000000,0.436587427338,-0.243662795736,0.0,0.0,0.0,-0.00624597337511
694014000000,0.433046739741,-0.249899950826,0.0,0.0,0.0,-0.00147128634983
694116000000,0.430078323361,-0.25497367703,0.0,0.0,0.0,-0.000812996758355
694213000000,0.426450642378,-0.260994568859,0.0,0.0,0.0,0.00145433213976
694313000000,0.423450641965,-0.26583329232,0.0,0.0,0.0,0.00185674031576
694413000000,0.420022914683,-0.271215512985,0.0,0.0,0.0,0.000806850857205
694514000000,0.41801868427,-0.274293585641,0.0,0.0,0.0,0.00132416619195
694614000000,0.416121515682,-0.27716173188,0.0,0.0,0.0,0.00542602539063
694714000000,0.415944597973,-0.277425989228,0.0,0.0,0.0,0.0079404619005
694814000000,0.418586227234,-0.273422075949,0.0,0.0,0.0,0.00800552368164
694913000000,0.423474906838,-0.265786200593,0.0,0.0,0.0,0.00749715169271
695014000000,0.433042315424,-0.249893385,0.0,0.0,0.0,0.00770191616482
695116000000,0.442473373682,-0.232785193463,0.0,0.0,0.0,0.0060663011339
695213000000,0.459935075326,-0.196036641161,0.0,0.0,0.0,0.00500886705187
695313000000,0.47280011378,-0.162573594687,0.0,0.0,0.0,0.00593058268229
695413000000,0.490295356546,-0.0978781155428,0.0,0.0,0.0,0.00923682318793
695513000000,0.497988910173,-0.0444600609982,0.0,0.0,0.0,0.0118169996474
695613000000,0.497719428633,0.0473876995739,0.0,0.0,0.0,0.0119013044569
695713000000,0.487234831156,0.112130607546,0.0,0.0,0.0,0.0113514794244
695813000000,0.455836138663,0.205393127519,0.0,0.0,0.0,0.0132531483968
695914000000,0.427111061428,0.259904875394,0.0,0.0,0.0,0.0137772454156
696013000000,0.380042092028,0.324876234048,0.0,0.0,0.0,0.01478483412
696113000000,0.349786952563,0.35724904265,0.0,0.0,0.0,0.0141909705268
696216000000,0.306454076163,0.395050948149,0.0,0.0,0.0,0.0117871602376
696314000000,0.287401730139,0.409121247562,0.0,0.0,0.0,0.0126700931125
696413000000,0.263309782234,0.425027675438,0.0,0.0,0.0,0.0107754601373
696513000000,0.253087813859,0.431192870293,0.0,0.0,0.0,0.00996280246311
696613000000,0.244551940763,0.436090668422,0.0,0.0,0.0,0.0131686316596
696714000000,0.24237965588,0.437301597552,0.0,0.0,0.0,0.0161237080892
696816000000,0.243993750794,0.43640257271,0.0,0.0,0.0,0.014902750651
696914000000,0.247678120374,0.43432162421,0.0,0.0,0.0,0.0156949785021
697016000000,0.255228346412,0.429927232052,0.0,0.0,0.0,0.0143719143338
697113000000,0.260872102582,0.426525596114,0.0,0.0,0.0,0.0143852657742
697213000000,0.27007354985,0.420758310861,0.0,0.0,0.0,0.0159598880344
697313000000,0.275957286787,0.416922108236,0.0,0.0,0.0,0.0170614030626
697413000000,0.279492492141,0.414559747437,0.0,0.0,0.0,0.0189001719157
697516000000,0.282728253357,0.412358509509,0.0,0.0,0.0,0.0199431949192
697614000000,0.282899863344,0.412239851998,0.0,0.0,0.0,0.0216666327582
697713000000,0.280651218593,0.41377299192,0.0,0.0,0.0,0.0204619937473
697813000000,0.270846691545,0.420254656838,0.0,0.0,0.0,0.023407957289
697913000000,0.258783049033,0.427787725345,0.0,0.0,0.0,0.0240091111925
698013000000,0.22947644747,0.444196256354,0.0,0.0,0.0,0.0255435943604
698113000000,0.200815364409,0.457867049306,0.0,0.0,0.0,0.0263407813178
698213000000,0.141682010722,0.479473242946,0.0,0.0,0.0,0.02738410102
698313000000,0.0612652752623,0.496200566401,0.0,0.0,0.0,0.0258713616265
698414000000,-0.00348657409481,0.499956845472,0.0,0.0,0.0,0.0232718149821
698513000000,-0.073481996455,0.494540602095,0.0,0.0,0.0,0.021007071601
698613000000,-0.176794236454,0.4676708838,0.0,0.0,0.0,0.0208744896783
698714000000,-0.265937578433,0.423381781615,0.0,0.0,0.0,0.0157765282525
698813000000,-0.313767297849,0.389264321644,0.0,0.0,0.0,0.0142891354031
698913000000,-0.367483039541,0.339020571725,0.0,0.0,0.0,0.0113438076443
699014000000,-0.392699574302,0.309462148386,0.0,0.0,0.0,0.0128767225477
699113000000,-0.413018908659,0.28177296646,0.0,0.0,0.0,0.0130774180094
699213000000,-0.428922635586,0.256917530682,0.0,0.0,0.0,0.0125873989529
699313000000,-0.436067819329,0.244594223278,0.0,0.0,0.0,0.00858332316081
699414000000,-0.442267515093,0.23319740177,0.0,0.0,0.0,0.00587404039171
699516000000,-0.444815285634,0.228299881823,0.0,0.0,0.0,0.00372500949436
699613000000,-0.445192013093,0.22756405246,0.0,0.0,0.0,0.00224499172635
699714000000,-0.4445661582,0.228783832437,0.0,0.0,0.0,0.000831434461806
699813000000,-0.441881784307,0.233925487018,0.0,0.0,0.0,0.00256440904405
699913000000,-0.439437479582,0.238484759238,0.0,0.0,0.0,0.00137727525499
700014000000,-0.435128796655,0.246257163362,0.0,0.0,0.0,-2.07689073351e-06
700113000000,-0.43076484269,0.253812257821,0.0,0.0,0.0,-0.000574154324002
700213000000,-0.427628502869,0.259060528196,0.0,0.0,0.0,-0.00323978000217
